from_revision,from_code,to_revision,to_code,weight,note
H6,382219,H4,382219,1.0000,
H6,382290,H4,382290,1.0000,
H6,382311,H4,382311,1.0000,
H6,382312,H4,382312,1.0000,
H6,382313,H4,382313,1.0000,
H6,382319,H4,382319,1.0000,
H6,382370,H4,382370,1.0000,
H6,382410,H4,382410,1.0000,
H6,382430,H4,382430,1.0000,
H6,382440,H4,382440,1.0000,
H6,382450,H4,382450,1.0000,
H6,382460,H4,382460,1.0000,
H6,382481,H4,382481,1.0000,
H6,382482,H4,382482,1.0000,
H6,382483,H4,382483,1.0000,
H6,382484,H4,382484,1.0000,
H6,382485,H4,382485,1.0000,
H6,382486,H4,382486,1.0000,
H6,382487,H4,382487,1.0000,
H6,382488,H4,382488,1.0000,
H6,382489,H4,382489,1.0000,
H6,382491,H4,382491,1.0000,
H6,382492,H4,382492,1.0000,
H6,382499,H4,382499,1.0000,
H6,382510,H4,382510,1.0000,
H6,382520,H4,382520,1.0000,
H6,382530,H4,382530,1.0000,
H6,382541,H4,382541,1.0000,
H6,382549,H4,382549,1.0000,
H6,382550,H4,382550,1.0000,
H6,382561,H4,382561,1.0000,
H6,382569,H4,382569,1.0000,
H6,382590,H4,382590,1.0000,
H6,382600,H4,382600,1.0000,
H6,382711,H4,382711,1.0000,
H6,382712,H4,382712,1.0000,
H6,382713,H4,382713,1.0000,
H6,382714,H4,382714,1.0000,
H6,382720,H4,382720,1.0000,
H6,382731,H4,382731,1.0000,
H6,382732,H4,382732,1.0000,
H6,382739,H4,382739,1.0000,
H6,382740,H4,382740,1.0000,
H6,382751,H4,382751,1.0000,
H6,382759,H4,382759,1.0000,
H6,382761,H4,382761,1.0000,
H6,382762,H4,382762,1.0000,
H6,382763,H4,382763,1.0000,
H6,382764,H4,382764,1.0000,
H6,382765,H4,382765,1.0000,
H6,382768,H4,382768,1.0000,
H6,382769,H4,382769,1.0000,
H6,382790,H4,382790,1.0000,
H6,390110,H4,390110,1.0000,
H6,390120,H4,390120,1.0000,
H6,390130,H4,390130,1.0000,
H6,390140,H4,390140,1.0000,
H6,390190,H4,390190,1.0000,
H6,390210,H4,390210,1.0000,
H6,390220,H4,390220,1.0000,
H6,390230,H4,390230,1.0000,
H6,390290,H4,390290,1.0000,
H6,390311,H4,390311,1.0000,
H6,390319,H4,390319,1.0000,
H6,390320,H4,390320,1.0000,
H6,390330,H4,390330,1.0000,
H6,390390,H4,390390,1.0000,
H6,390410,H4,390410,1.0000,
H6,390421,H4,390421,1.0000,
H6,390422,H4,390422,1.0000,
H6,390430,H4,390430,1.0000,
H6,390440,H4,390440,1.0000,
H6,390450,H4,390450,1.0000,
H6,390461,H4,390461,1.0000,
H6,390469,H4,390469,1.0000,
H6,390490,H4,390490,1.0000,
H6,390512,H4,390512,1.0000,
H6,390519,H4,390519,1.0000,
H6,390521,H4,390521,1.0000,
H6,390529,H4,390529,1.0000,
H6,390530,H4,390530,1.0000,
H6,390591,H4,390591,1.0000,
H6,390599,H4,390599,1.0000,
H6,390610,H4,390610,1.0000,
H6,390690,H4,390690,1.0000,
H6,390710,H4,390710,1.0000,
H6,390721,H4,390721,1.0000,
H6,390729,H4,390729,1.0000,
H6,390730,H4,390730,1.0000,
H6,390740,H4,390740,1.0000,
H6,390750,H4,390750,1.0000,
H6,390761,H4,390761,1.0000,
H6,390769,H4,390769,1.0000,
H6,390770,H4,390770,1.0000,
H6,390791,H4,390791,1.0000,
H6,390799,H4,390799,1.0000,
H6,390810,H4,390810,1.0000,
H6,390890,H4,390890,1.0000,
H6,390910,H4,390910,1.0000,
H6,390920,H4,390920,1.0000,
H6,390931,H4,390931,1.0000,
H6,390939,H4,390939,1.0000,
H6,390940,H4,390940,1.0000,
H6,390950,H4,390950,1.0000,
H6,391000,H4,391000,1.0000,
H6,391110,H4,391110,1.0000,
H6,391120,H4,391120,1.0000,
H6,391190,H4,391190,1.0000,
H6,391211,H4,391211,1.0000,
H6,391212,H4,391212,1.0000,
H6,391220,H4,391220,1.0000,
H6,391231,H4,391231,1.0000,
H6,391239,H4,391239,1.0000,
H6,391290,H4,391290,1.0000,
H6,391310,H4,391310,1.0000,
H6,391390,H4,391390,1.0000,
H6,391400,H4,391400,1.0000,
H6,391510,H4,391510,1.0000,
H6,391520,H4,391520,1.0000,
H6,391530,H4,391530,1.0000,
H6,391590,H4,391590,1.0000,
H6,391610,H4,391610,1.0000,
H6,391620,H4,391620,1.0000,
H6,391690,H4,391690,1.0000,
H6,391710,H4,391710,1.0000,
H6,391721,H4,391721,1.0000,
H6,391722,H4,391722,1.0000,
H6,391723,H4,391723,1.0000,
H6,391729,H4,391729,1.0000,
H6,391731,H4,391731,1.0000,
H6,391732,H4,391732,1.0000,
H6,391733,H4,391733,1.0000,
H6,391739,H4,391739,1.0000,
H6,391740,H4,391740,1.0000,
H6,391810,H4,391810,1.0000,
H6,391890,H4,391890,1.0000,
H6,391910,H4,391910,1.0000,
H6,391990,H4,391990,1.0000,
H6,392010,H4,392010,1.0000,
H6,392020,H4,392020,1.0000,
H6,392030,H4,392030,1.0000,
H6,392043,H4,392043,1.0000,
H6,392049,H4,392049,1.0000,
H6,392051,H4,392051,1.0000,
H6,392059,H4,392059,1.0000,
H6,392061,H4,392061,1.0000,
H6,392062,H4,392062,1.0000,
H6,392063,H4,392063,1.0000,
H6,392069,H4,392069,1.0000,
H6,392071,H4,392071,1.0000,
H6,392073,H4,392073,1.0000,
H6,392079,H4,392079,1.0000,
H6,392091,H4,392091,1.0000,
H6,392092,H4,392092,1.0000,
H6,392093,H4,392093,1.0000,
H6,392094,H4,392094,1.0000,
H6,392099,H4,392099,1.0000,
H6,392111,H4,392111,1.0000,
H6,392112,H4,392112,1.0000,
H6,392113,H4,392113,1.0000,
H6,392114,H4,392114,1.0000,
H6,392119,H4,392119,1.0000,
H6,392190,H4,392190,1.0000,
H6,392210,H4,392210,1.0000,
H6,392220,H4,392220,1.0000,
H6,392290,H4,392290,1.0000,
H6,392310,H4,392310,1.0000,
H6,392321,H4,392321,1.0000,
H6,392329,H4,392329,1.0000,
H6,392330,H4,392330,1.0000,
H6,392340,H4,392340,1.0000,
H6,392350,H4,392350,1.0000,
H6,392390,H4,392390,1.0000,
H6,392410,H4,392410,1.0000,
H6,392490,H4,392490,1.0000,
H6,392510,H4,392510,1.0000,
H6,392520,H4,392520,1.0000,
H6,392530,H4,392530,1.0000,
H6,392590,H4,392590,1.0000,
H6,392610,H4,392610,1.0000,
H6,392620,H4,392620,1.0000,
H6,392630,H4,392630,1.0000,
H6,392640,H4,392640,1.0000,
H6,392690,H4,392690,1.0000,
H6,400110,H4,400110,1.0000,
H6,400121,H4,400121,1.0000,
H6,400122,H4,400122,1.0000,
H6,400129,H4,400129,1.0000,
H6,400130,H4,400130,1.0000,
H6,400211,H4,400211,1.0000,
H6,400219,H4,400219,1.0000,
H6,400220,H4,400220,1.0000,
H6,400231,H4,400231,1.0000,
H6,400239,H4,400239,1.0000,
H6,400241,H4,400241,1.0000,
H6,400249,H4,400249,1.0000,
H6,400251,H4,400251,1.0000,
H6,400259,H4,400259,1.0000,
H6,400260,H4,400260,1.0000,
H6,400270,H4,400270,1.0000,
H6,400280,H4,400280,1.0000,
H6,400291,H4,400291,1.0000,
H6,400299,H4,400299,1.0000,
H6,400300,H4,400300,1.0000,
H6,400400,H4,400400,1.0000,
H6,400510,H4,400510,1.0000,
H6,400520,H4,400520,1.0000,
H6,400591,H4,400591,1.0000,
H6,400599,H4,400599,1.0000,
H6,400610,H4,400610,1.0000,
H6,400690,H4,400690,1.0000,
H6,400700,H4,400700,1.0000,
H6,400811,H4,400811,1.0000,
H6,400819,H4,400819,1.0000,
H6,400821,H4,400821,1.0000,
H6,400829,H4,400829,1.0000,
H6,400911,H4,400911,1.0000,
H6,400912,H4,400912,1.0000,
H6,400921,H4,400921,1.0000,
H6,400922,H4,400922,1.0000,
H6,400931,H4,400931,1.0000,
H6,400932,H4,400932,1.0000,
H6,400941,H4,400941,1.0000,
H6,400942,H4,400942,1.0000,
H6,401011,H4,401011,1.0000,
H6,401012,H4,401012,1.0000,
H6,401019,H4,401019,1.0000,
H6,401031,H4,401031,1.0000,
H6,401032,H4,401032,1.0000,
H6,401033,H4,401033,1.0000,
H6,401034,H4,401034,1.0000,
H6,401035,H4,401035,1.0000,
H6,401036,H4,401036,1.0000,
H6,401039,H4,401039,1.0000,
H6,401110,H4,401110,1.0000,
H6,401120,H4,401120,1.0000,
H6,401130,H4,401130,1.0000,
H6,401140,H4,401140,1.0000,
H6,401150,H4,401150,1.0000,
H6,401170,H4,401170,1.0000,
H6,401180,H4,401180,1.0000,
H6,401190,H4,401190,1.0000,
H6,401211,H4,401211,1.0000,
H6,401212,H4,401212,1.0000,
H6,401213,H4,401213,1.0000,
H6,401219,H4,401219,1.0000,
H6,401220,H4,401220,1.0000,
H6,401290,H4,401290,1.0000,
H6,401310,H4,401310,1.0000,
H6,401320,H4,401320,1.0000,
H6,401390,H4,401390,1.0000,
H6,401410,H4,401410,1.0000,
H6,401490,H4,401490,1.0000,
H6,401512,H4,401512,1.0000,
H6,401519,H4,401519,1.0000,
H6,401590,H4,401590,1.0000,
H6,401610,H4,401610,1.0000,
H6,401691,H4,401691,1.0000,
H6,401692,H4,401692,1.0000,
H6,401693,H4,401693,1.0000,
H6,401694,H4,401694,1.0000,
H6,401695,H4,401695,1.0000,
H6,401699,H4,401699,1.0000,
H6,401700,H4,401700,1.0000,
H6,410120,H4,410120,1.0000,
H6,410150,H4,410150,1.0000,
H6,410190,H4,410190,1.0000,
H6,410210,H4,410210,1.0000,
H6,410221,H4,410221,1.0000,
H6,410229,H4,410229,1.0000,
H6,410320,H4,410320,1.0000,
H6,410330,H4,410330,1.0000,
H6,410390,H4,410390,1.0000,
H6,410411,H4,410411,1.0000,
H6,410419,H4,410419,1.0000,
H6,410441,H4,410441,1.0000,
H6,410449,H4,410449,1.0000,
H6,410510,H4,410510,1.0000,
H6,410530,H4,410530,1.0000,
H6,410621,H4,410621,1.0000,
H6,410622,H4,410622,1.0000,
H6,410631,H4,410631,1.0000,
H6,410632,H4,410632,1.0000,
H6,410640,H4,410640,1.0000,
H6,410691,H4,410691,1.0000,
H6,410692,H4,410692,1.0000,
H6,410711,H4,410711,1.0000,
H6,410712,H4,410712,1.0000,
H6,410719,H4,410719,1.0000,
H6,410791,H4,410791,1.0000,
H6,410792,H4,410792,1.0000,
H6,410799,H4,410799,1.0000,
H6,411200,H4,411200,1.0000,
H6,411310,H4,411310,1.0000,
H6,411320,H4,411320,1.0000,
H6,411330,H4,411330,1.0000,
H6,411390,H4,411390,1.0000,
H6,411410,H4,411410,1.0000,
H6,411420,H4,411420,1.0000,
H6,411510,H4,411510,1.0000,
H6,411520,H4,411520,1.0000,
H6,420100,H4,420100,1.0000,
H6,420211,H4,420211,1.0000,
H6,420212,H4,420212,1.0000,
H6,420219,H4,420219,1.0000,
H6,420221,H4,420221,1.0000,
H6,420222,H4,420222,1.0000,
H6,420229,H4,420229,1.0000,
H6,420231,H4,420231,1.0000,
H6,420232,H4,420232,1.0000,
H6,420239,H4,420239,1.0000,
H6,420291,H4,420291,1.0000,
H6,420292,H4,420292,1.0000,
H6,420299,H4,420299,1.0000,
H6,420310,H4,420310,1.0000,
H6,420321,H4,420321,1.0000,
H6,420329,H4,420329,1.0000,
H6,420330,H4,420330,1.0000,
H6,420340,H4,420340,1.0000,
H6,420500,H4,420500,1.0000,
H6,420600,H4,420600,1.0000,
H6,430110,H4,430110,1.0000,
H6,430130,H4,430130,1.0000,
H6,430160,H4,430160,1.0000,
H6,430180,H4,430180,1.0000,
H6,430190,H4,430190,1.0000,
H6,430211,H4,430211,1.0000,
H6,430219,H4,430219,1.0000,
H6,430220,H4,430220,1.0000,
H6,430230,H4,430230,1.0000,
H6,430310,H4,430310,1.0000,
H6,430390,H4,430390,1.0000,
H6,430400,H4,430400,1.0000,
H6,440111,H4,440111,1.0000,
H6,440112,H4,440112,1.0000,
H6,440121,H4,440121,1.0000,
H6,440122,H4,440122,1.0000,
H6,440131,H4,440131,1.0000,
H6,440132,H4,440132,1.0000,
H6,440139,H4,440139,1.0000,
H6,440141,H4,440141,1.0000,
H6,440149,H4,440149,1.0000,
H6,440210,H4,440210,1.0000,
H6,440220,H4,440220,1.0000,
H6,440290,H4,440290,1.0000,
H6,440311,H4,440311,1.0000,
H6,440312,H4,440312,1.0000,
H6,440321,H4,440321,1.0000,
H6,440322,H4,440322,1.0000,
H6,440323,H4,440323,1.0000,
H6,440324,H4,440324,1.0000,
H6,440325,H4,440325,1.0000,
H6,440326,H4,440326,1.0000,
H6,440341,H4,440341,1.0000,
H6,440342,H4,440342,1.0000,
H6,440349,H4,440349,1.0000,
H6,440391,H4,440391,1.0000,
H6,440393,H4,440393,1.0000,
H6,440394,H4,440394,1.0000,
H6,440395,H4,440395,1.0000,
H6,440396,H4,440396,1.0000,
H6,440397,H4,440397,1.0000,
H6,440398,H4,440398,1.0000,
H6,440399,H4,440399,1.0000,
H6,440410,H4,440410,1.0000,
H6,440420,H4,440420,1.0000,
H6,440500,H4,440500,1.0000,
H6,440611,H4,440611,1.0000,
H6,440612,H4,440612,1.0000,
H6,440691,H4,440691,1.0000,
H6,440692,H4,440692,1.0000,
H6,440711,H4,440711,1.0000,
H6,440712,H4,440712,1.0000,
H6,440713,H4,440713,1.0000,
H6,440714,H4,440714,1.0000,
H6,440719,H4,440719,1.0000,
H6,440721,H4,440721,1.0000,
H6,440722,H4,440722,1.0000,
H6,440723,H4,440723,1.0000,
H6,440725,H4,440725,1.0000,
H6,440726,H4,440726,1.0000,
H6,440727,H4,440727,1.0000,
H6,440728,H4,440728,1.0000,
H6,440729,H4,440729,1.0000,
H6,440791,H4,440791,1.0000,
H6,440792,H4,440792,1.0000,
H6,440793,H4,440793,1.0000,
H6,440794,H4,440794,1.0000,
H6,440795,H4,440795,1.0000,
H6,440796,H4,440796,1.0000,
H6,440797,H4,440797,1.0000,
H6,440799,H4,440799,1.0000,
H6,440810,H4,440810,1.0000,
H6,440831,H4,440831,1.0000,
H6,440839,H4,440839,1.0000,
H6,440890,H4,440890,1.0000,
H6,440910,H4,440910,1.0000,
H6,440921,H4,440921,1.0000,
H6,440922,H4,440922,1.0000,
H6,440929,H4,440929,1.0000,
H6,441011,H4,441011,1.0000,
H6,441012,H4,441012,1.0000,
H6,441019,H4,441019,1.0000,
H6,441090,H4,441090,1.0000,
H6,441112,H4,441112,1.0000,
H6,441113,H4,441113,1.0000,
H6,441114,H4,441114,1.0000,
H6,441192,H4,441192,1.0000,
H6,441193,H4,441193,1.0000,
H6,441194,H4,441194,1.0000,
H6,441210,H4,441210,1.0000,
H6,441231,H4,441231,1.0000,
H6,441233,H4,441233,1.0000,
H6,441234,H4,441234,1.0000,
H6,441239,H4,441239,1.0000,
H6,441241,H4,441241,1.0000,
H6,441242,H4,441242,1.0000,
H6,441249,H4,441249,1.0000,
H6,441251,H4,441251,1.0000,
H6,441252,H4,441252,1.0000,
H6,441259,H4,441259,1.0000,
H6,441291,H4,441291,1.0000,
H6,441292,H4,441292,1.0000,
H6,441299,H4,441299,1.0000,
H6,441300,H4,441300,1.0000,
H6,441410,H4,441410,1.0000,
H6,441490,H4,441490,1.0000,
H6,441510,H4,441510,1.0000,
H6,441520,H4,441520,1.0000,
H6,441600,H4,441600,1.0000,
H6,441700,H4,441700,1.0000,
H6,441811,H4,441811,1.0000,
H6,441819,H4,441819,1.0000,
H6,441821,H4,441821,1.0000,
H6,441829,H4,441829,1.0000,
H6,441830,H4,441830,1.0000,
H6,441840,H4,441840,1.0000,
H6,441850,H4,441850,1.0000,
H6,441873,H4,441873,1.0000,
H6,441874,H4,441874,1.0000,
H6,441875,H4,441875,1.0000,
H6,441879,H4,441879,1.0000,
H6,441881,H4,441881,1.0000,
H6,441882,H4,441882,1.0000,
H6,441883,H4,441883,1.0000,
H6,441889,H4,441889,1.0000,
H6,441891,H4,441891,1.0000,
H6,441892,H4,441892,1.0000,
H6,441899,H4,441899,1.0000,
H6,441911,H4,441911,1.0000,
H6,441912,H4,441912,1.0000,
H6,441919,H4,441919,1.0000,
H6,441920,H4,441920,1.0000,
H6,441990,H4,441990,1.0000,
H6,442011,H4,442011,1.0000,
H6,442019,H4,442019,1.0000,
H6,442090,H4,442090,1.0000,
H6,442110,H4,442110,1.0000,
H6,442120,H4,442120,1.0000,
H6,442191,H4,442191,1.0000,
H6,442199,H4,442199,1.0000,
H6,450110,H4,450110,1.0000,
H6,450190,H4,450190,1.0000,
H6,450200,H4,450200,1.0000,
H6,450310,H4,450310,1.0000,
H6,450390,H4,450390,1.0000,
H6,450410,H4,450410,1.0000,
H6,450490,H4,450490,1.0000,
H6,460121,H4,460121,1.0000,
H6,460122,H4,460122,1.0000,
H6,460129,H4,460129,1.0000,
H6,460192,H4,460192,1.0000,
H6,460193,H4,460193,1.0000,
H6,460194,H4,460194,1.0000,
H6,460199,H4,460199,1.0000,
H6,460211,H4,460211,1.0000,
H6,460212,H4,460212,1.0000,
H6,460219,H4,460219,1.0000,
H6,460290,H4,460290,1.0000,
H6,470100,H4,470100,1.0000,
H6,470200,H4,470200,1.0000,
H6,470311,H4,470311,1.0000,
H6,470319,H4,470319,1.0000,
H6,470321,H4,470321,1.0000,
H6,470329,H4,470329,1.0000,
H6,470411,H4,470411,1.0000,
H6,470419,H4,470419,1.0000,
H6,470421,H4,470421,1.0000,
H6,470429,H4,470429,1.0000,
H6,470500,H4,470500,1.0000,
H6,470610,H4,470610,1.0000,
H6,470620,H4,470620,1.0000,
H6,470630,H4,470630,1.0000,
H6,470691,H4,470691,1.0000,
H6,470692,H4,470692,1.0000,
H6,470693,H4,470693,1.0000,
H6,470710,H4,470710,1.0000,
H6,470720,H4,470720,1.0000,
H6,470730,H4,470730,1.0000,
H6,470790,H4,470790,1.0000,
H6,480100,H4,480100,1.0000,
H6,480210,H4,480210,1.0000,
H6,480220,H4,480220,1.0000,
H6,480240,H4,480240,1.0000,
H6,480254,H4,480254,1.0000,
H6,480255,H4,480255,1.0000,
H6,480256,H4,480256,1.0000,
H6,480257,H4,480257,1.0000,
H6,480258,H4,480258,1.0000,
H6,480261,H4,480261,1.0000,
H6,480262,H4,480262,1.0000,
H6,480269,H4,480269,1.0000,
H6,480300,H4,480300,1.0000,
H6,480411,H4,480411,1.0000,
H6,480419,H4,480419,1.0000,
H6,480421,H4,480421,1.0000,
H6,480429,H4,480429,1.0000,
H6,480431,H4,480431,1.0000,
H6,480439,H4,480439,1.0000,
H6,480441,H4,480441,1.0000,
H6,480442,H4,480442,1.0000,
H6,480449,H4,480449,1.0000,
H6,480451,H4,480451,1.0000,
H6,480452,H4,480452,1.0000,
H6,480459,H4,480459,1.0000,
H6,480511,H4,480511,1.0000,
H6,480512,H4,480512,1.0000,
H6,480519,H4,480519,1.0000,
H6,480524,H4,480524,1.0000,
H6,480525,H4,480525,1.0000,
H6,480530,H4,480530,1.0000,
H6,480540,H4,480540,1.0000,
H6,480550,H4,480550,1.0000,
H6,480591,H4,480591,1.0000,
H6,480592,H4,480592,1.0000,
H6,480593,H4,480593,1.0000,
H6,480610,H4,480610,1.0000,
H6,480620,H4,480620,1.0000,
H6,480630,H4,480630,1.0000,
H6,480640,H4,480640,1.0000,
H6,480700,H4,480700,1.0000,
H6,480810,H4,480810,1.0000,
H6,480840,H4,480840,1.0000,
H6,480890,H4,480890,1.0000,
H6,480920,H4,480920,1.0000,
H6,480990,H4,480990,1.0000,
H6,481013,H4,481013,1.0000,
H6,481014,H4,481014,1.0000,
H6,481019,H4,481019,1.0000,
H6,481022,H4,481022,1.0000,
H6,481029,H4,481029,1.0000,
H6,481031,H4,481031,1.0000,
H6,481032,H4,481032,1.0000,
H6,481039,H4,481039,1.0000,
H6,481092,H4,481092,1.0000,
H6,481099,H4,481099,1.0000,
H6,481110,H4,481110,1.0000,
H6,481141,H4,481141,1.0000,
H6,481149,H4,481149,1.0000,
H6,481151,H4,481151,1.0000,
H6,481159,H4,481159,1.0000,
H6,481160,H4,481160,1.0000,
H6,481190,H4,481190,1.0000,
H6,481200,H4,481200,1.0000,
H6,481310,H4,481310,1.0000,
H6,481320,H4,481320,1.0000,
H6,481390,H4,481390,1.0000,
H6,481420,H4,481420,1.0000,
H6,481490,H4,481490,1.0000,
H6,481620,H4,481620,1.0000,
H6,481690,H4,481690,1.0000,
H6,481710,H4,481710,1.0000,
H6,481720,H4,481720,1.0000,
H6,481730,H4,481730,1.0000,
H6,481810,H4,481810,1.0000,
H6,481820,H4,481820,1.0000,
H6,481830,H4,481830,1.0000,
H6,481850,H4,481850,1.0000,
H6,481890,H4,481890,1.0000,
H6,481910,H4,481910,1.0000,
H6,481920,H4,481920,1.0000,
H6,481930,H4,481930,1.0000,
H6,481940,H4,481940,1.0000,
H6,481950,H4,481950,1.0000,
H6,481960,H4,481960,1.0000,
H6,482010,H4,482010,1.0000,
H6,482020,H4,482020,1.0000,
H6,482030,H4,482030,1.0000,
H6,482040,H4,482040,1.0000,
H6,482050,H4,482050,1.0000,
H6,482090,H4,482090,1.0000,
H6,482110,H4,482110,1.0000,
H6,482190,H4,482190,1.0000,
H6,482210,H4,482210,1.0000,
H6,482290,H4,482290,1.0000,
H6,482320,H4,482320,1.0000,
H6,482340,H4,482340,1.0000,
H6,482361,H4,482361,1.0000,
H6,482369,H4,482369,1.0000,
H6,482370,H4,482370,1.0000,
H6,482390,H4,482390,1.0000,
H6,490110,H4,490110,1.0000,
H6,490191,H4,490191,1.0000,
H6,490199,H4,490199,1.0000,
H6,490210,H4,490210,1.0000,
H6,490290,H4,490290,1.0000,
H6,490300,H4,490300,1.0000,
H6,490400,H4,490400,1.0000,
H6,490520,H4,490520,1.0000,
H6,490590,H4,490590,1.0000,
H6,490600,H4,490600,1.0000,
H6,490700,H4,490700,1.0000,
H6,490810,H4,490810,1.0000,
H6,490890,H4,490890,1.0000,
H6,490900,H4,490900,1.0000,
H6,491000,H4,491000,1.0000,
H6,491110,H4,491110,1.0000,
H6,491191,H4,491191,1.0000,
H6,491199,H4,491199,1.0000,
H6,500100,H4,500100,1.0000,
H6,500200,H4,500200,1.0000,
H6,500300,H4,500300,1.0000,
H6,500400,H4,500400,1.0000,
H6,500500,H4,500500,1.0000,
H6,500600,H4,500600,1.0000,
H6,500710,H4,500710,1.0000,
H6,500720,H4,500720,1.0000,
H6,500790,H4,500790,1.0000,
H6,510111,H4,510111,1.0000,
H6,510119,H4,510119,1.0000,
H6,510121,H4,510121,1.0000,
H6,510129,H4,510129,1.0000,
H6,510130,H4,510130,1.0000,
H6,510211,H4,510211,1.0000,
H6,510219,H4,510219,1.0000,
H6,510220,H4,510220,1.0000,
H6,510310,H4,510310,1.0000,
H6,510320,H4,510320,1.0000,
H6,510330,H4,510330,1.0000,
H6,510400,H4,510400,1.0000,
H6,510510,H4,510510,1.0000,
H6,510521,H4,510521,1.0000,
H6,510529,H4,510529,1.0000,
H6,510531,H4,510531,1.0000,
H6,510539,H4,510539,1.0000,
H6,510540,H4,510540,1.0000,
H6,510610,H4,510610,1.0000,
H6,510620,H4,510620,1.0000,
H6,510710,H4,510710,1.0000,
H6,510720,H4,510720,1.0000,
H6,510810,H4,510810,1.0000,
H6,510820,H4,510820,1.0000,
H6,510910,H4,510910,1.0000,
H6,510990,H4,510990,1.0000,
H6,511000,H4,511000,1.0000,
H6,511111,H4,511111,1.0000,
H6,511119,H4,511119,1.0000,
H6,511120,H4,511120,1.0000,
H6,511130,H4,511130,1.0000,
H6,511190,H4,511190,1.0000,
H6,511211,H4,511211,1.0000,
H6,511219,H4,511219,1.0000,
H6,511220,H4,511220,1.0000,
H6,511230,H4,511230,1.0000,
H6,511290,H4,511290,1.0000,
H6,511300,H4,511300,1.0000,
H6,520100,H4,520100,1.0000,
H6,520210,H4,520210,1.0000,
H6,520291,H4,520291,1.0000,
H6,520299,H4,520299,1.0000,
H6,520300,H4,520300,1.0000,
H6,520411,H4,520411,1.0000,
H6,520419,H4,520419,1.0000,
H6,520420,H4,520420,1.0000,
H6,520511,H4,520511,1.0000,
H6,520512,H4,520512,1.0000,
H6,520513,H4,520513,1.0000,
H6,520514,H4,520514,1.0000,
H6,520515,H4,520515,1.0000,
H6,520521,H4,520521,1.0000,
H6,520522,H4,520522,1.0000,
H6,520523,H4,520523,1.0000,
H6,520524,H4,520524,1.0000,
H6,520526,H4,520526,1.0000,
H6,520527,H4,520527,1.0000,
H6,520528,H4,520528,1.0000,
H6,520531,H4,520531,1.0000,
H6,520532,H4,520532,1.0000,
H6,520533,H4,520533,1.0000,
H6,520534,H4,520534,1.0000,
H6,520535,H4,520535,1.0000,
H6,520541,H4,520541,1.0000,
H6,520542,H4,520542,1.0000,
H6,520543,H4,520543,1.0000,
H6,520544,H4,520544,1.0000,
H6,520546,H4,520546,1.0000,
H6,520547,H4,520547,1.0000,
H6,520548,H4,520548,1.0000,
H6,520611,H4,520611,1.0000,
H6,520612,H4,520612,1.0000,
H6,520613,H4,520613,1.0000,
H6,520614,H4,520614,1.0000,
H6,520615,H4,520615,1.0000,
H6,520621,H4,520621,1.0000,
H6,520622,H4,520622,1.0000,
H6,520623,H4,520623,1.0000,
H6,520624,H4,520624,1.0000,
H6,520625,H4,520625,1.0000,
H6,520631,H4,520631,1.0000,
H6,520632,H4,520632,1.0000,
H6,520633,H4,520633,1.0000,
H6,520634,H4,520634,1.0000,
H6,520635,H4,520635,1.0000,
H6,520641,H4,520641,1.0000,
H6,520642,H4,520642,1.0000,
H6,520643,H4,520643,1.0000,
H6,520644,H4,520644,1.0000,
H6,520645,H4,520645,1.0000,
H6,520710,H4,520710,1.0000,
H6,520790,H4,520790,1.0000,
H6,520811,H4,520811,1.0000,
H6,520812,H4,520812,1.0000,
H6,520813,H4,520813,1.0000,
H6,520819,H4,520819,1.0000,
H6,520821,H4,520821,1.0000,
H6,520822,H4,520822,1.0000,
H6,520823,H4,520823,1.0000,
H6,520829,H4,520829,1.0000,
H6,520831,H4,520831,1.0000,
H6,520832,H4,520832,1.0000,
H6,520833,H4,520833,1.0000,
H6,520839,H4,520839,1.0000,
H6,520841,H4,520841,1.0000,
H6,520842,H4,520842,1.0000,
H6,520843,H4,520843,1.0000,
H6,520849,H4,520849,1.0000,
H6,520851,H4,520851,1.0000,
H6,520852,H4,520852,1.0000,
H6,520859,H4,520859,1.0000,
H6,520911,H4,520911,1.0000,
H6,520912,H4,520912,1.0000,
H6,520919,H4,520919,1.0000,
H6,520921,H4,520921,1.0000,
H6,520922,H4,520922,1.0000,
H6,520929,H4,520929,1.0000,
H6,520931,H4,520931,1.0000,
H6,520932,H4,520932,1.0000,
H6,520939,H4,520939,1.0000,
H6,520941,H4,520941,1.0000,
H6,520942,H4,520942,1.0000,
H6,520943,H4,520943,1.0000,
H6,520949,H4,520949,1.0000,
H6,520951,H4,520951,1.0000,
H6,520952,H4,520952,1.0000,
H6,520959,H4,520959,1.0000,
H6,521011,H4,521011,1.0000,
H6,521019,H4,521019,1.0000,
H6,521021,H4,521021,1.0000,
H6,521029,H4,521029,1.0000,
H6,521031,H4,521031,1.0000,
H6,521032,H4,521032,1.0000,
H6,521039,H4,521039,1.0000,
H6,521041,H4,521041,1.0000,
H6,521049,H4,521049,1.0000,
H6,521051,H4,521051,1.0000,
H6,521059,H4,521059,1.0000,
H6,521111,H4,521111,1.0000,
H6,521112,H4,521112,1.0000,
H6,521119,H4,521119,1.0000,
H6,521120,H4,521120,1.0000,
H6,521131,H4,521131,1.0000,
H6,521132,H4,521132,1.0000,
H6,521139,H4,521139,1.0000,
H6,521141,H4,521141,1.0000,
H6,521142,H4,521142,1.0000,
H6,521143,H4,521143,1.0000,
